id,name,description,neighborhood_overview,host_id,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,amenities_count,listing_id,review_count,first_review_date,last_review_date,review_span_days
508787,Modern Apartment in Malaga Center,"Spacious studio apartment with modern and clear design recently built. Located in a quiet pedestrian street in Malaga Historic Center is perfect to visit the city, just walking. Nearby supermarket and parking building. Registro de Turismo de Andalucía : VUT/MA/00576","The apartment is located in a small pedestrian street near to Teatro Cervantes, in the historic center of Málaga. Any place you´d like to visit will be really close. Museums, Cathedral, Roman Theater, Alcazaba, Picasso´s house, bullring, seaport are near to the apartment, so you can walk there. Even the beach is nearby, just 15 minutes walk to Malagueta beach. In the area, you can find supermarkets, bakery, small groceries, pharmacies and ATMs. The offer and variety of bars and restaurants is enormous. At your arrival, I can give you some tips about places to go (and not to go).",2489890,Fede,2012-05-29,"Malaga, Spain","¡Hola! Soy Fede! Si necesitas cualquier tipo de información antes de organizar tu viaje a Málaga, no dudes en consultarme.",within a few hours,95.0,87.0,0.0,,13,22,1,Centro,,36.7248,-4.41913,Entire loft,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Kitchen"", ""Private patio or balcony"", ""Smoke alarm"", ""Essentials"", ""Fire extinguisher"", ""Wifi \u2013 40 Mbps"", ""Free street parking"", ""Bed linens"", ""Balay electric stove"", ""Long term stays allowed"", ""24 inch HDTV with standard cable"", ""Refrigerator"", ""Free washer \u2013 In unit"", ""Heating - split type ductless system"", ""Clothing storage: closet"", ""First aid kit"", ""Iron"", ""Shared beach access"", ""Outdoor furniture"", ""Microwave"", ""Drying rack for clothing"", ""Hair dryer"", ""Host greets you"", ""AC - split type ductless system"", ""Toaster"", ""Cooking basics"", ""Hot water"", ""Luggage dropoff allowed"", ""Laundromat nearby"", ""Dishes and silverware"", ""Dining table"", ""Hangers"", ""Coffee maker"", ""Single level home"", ""Hot water kettle"", ""Freezer""]",57.0,3,1125,3.0,7.0,1125.0,1125.0,3.5,1125.0,1.0,14,44,68,68,259,18,2,68,19,2012-07-09,2025-09-07,4.58,4.7,4.48,4.93,4.92,4.83,4.65,ESFCTU0000290270005647570000000000000000VFT/MA/005760,0,13,13,0,0,1.61,36,508787.0,259,2012-07-09,2025-09-07,4808.0
509073,Modern Apartment. Malaga City Centre,"Spacious studio apartment with modern and clear desing. Located in a quiet pedestrian street in Malaga Historic Center is perfect to visit the city, just walking. Nearby supermarket and parking building. Registro de Turismo de Andalucía : VUT/MA/00574","The apartment is located in a small pedestrian street near to Teatro Cervantes, in the historic center of Málaga. Any place you´d like to visit will be really close. Museums, Cathedral, Roman Theater, Alcazaba, Picasso´s house, bullring, seaport are near to the apartment, so you can walk there. Even the beach is nearby, just 15 minutes walk to Malagueta beach. In the area, you can find supermarkets, bakery, small groceries, pharmacies and ATMs. The offer and variety of bars and restaurants is enormous. At your arrival, I can give you some tips about places to go (and not to go).",2489890,Fede,2012-05-29,"Malaga, Spain","¡Hola! Soy Fede! Si necesitas cualquier tipo de información antes de organizar tu viaje a Málaga, no dudes en consultarme.",within a few hours,95.0,87.0,0.0,,13,22,1,Centro,,36.7248,-4.41913,Entire loft,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Kitchen"", ""Wifi \u2013 32 Mbps"", ""Private patio or balcony"", ""Smoke alarm"", ""Essentials"", ""Fire extinguisher"", ""Bed linens"", ""Long term stays allowed"", ""Refrigerator"", ""Electric stove"", ""Free washer \u2013 In unit"", ""Heating - split type ductless system"", ""Clothing storage: closet"", ""First aid kit"", ""Iron"", ""Shared beach access"", ""Outdoor furniture"", ""Microwave"", ""Drying rack for clothing"", ""Hair dryer"", ""Host greets you"", ""AC - split type ductless system"", ""Toaster"", ""Cooking basics"", ""Room-darkening shades"", ""Hot water"", ""Luggage dropoff allowed"", ""Laundromat nearby"", ""Dishes and silverware"", ""Dining table"", ""Hangers"", ""24 inch TV with standard cable"", ""Coffee maker"", ""Single level home"", ""Hot water kettle"", ""Freezer""]",57.0,4,1125,4.0,7.0,1125.0,1125.0,4.2,1125.0,1.0,14,44,68,68,250,17,1,68,13,2012-07-25,2025-09-08,4.67,4.79,4.65,4.92,4.93,4.91,4.75,VUT/MA/00574,0,13,13,0,0,1.56,36,509073.0,250,2012-07-25,2025-09-08,4793.0
550804,"MALAGA CENTER, MALAGUETA BEACH","Small studio on the Malagueta beach and 10 minutes from the historic center. Calle Pintor Casilari Roldán, 1",,2707228,Alfonso,2012-06-21,"Málaga, Spain","Soy el propietario de estos apartamentos. He intentado que todos ellos sean un lugar práctico, acogedor y bien ubicados para disfrutar de unos días fuera de casa.",within an hour,100.0,100.0,0.0,,13,26,1,Centro,,36.71647,-4.41177,Entire rental unit,Entire home/apt,2,1.5,1.5 baths,0.0,1.0,"[""Kitchen"", ""Heating"", ""Shampoo"", ""Bed linens"", ""Refrigerator"", ""Wifi"", ""Electric stove"", ""Waterfront"", ""Air conditioning"", ""Iron"", ""Microwave"", ""Hair dryer"", ""TV"", ""Body soap"", ""Cooking basics"", ""Room-darkening shades"", ""Shared beach access \u2013 Beachfront"", ""Coffee maker: pour-over coffee"", ""Hot water"", ""Dishes and silverware"", ""Elevator"", ""Mini fridge"", ""Hangers"", ""Hot water kettle"", ""Freezer""]",86.0,5,1125,2.0,5.0,30.0,1125.0,5.0,1116.0,1.0,16,46,76,110,105,7,0,79,11,2013-05-24,2025-08-28,4.21,4.41,4.45,4.61,4.59,4.66,4.31,VFT/MA/672,1,5,5,0,0,0.7,25,550804.0,105,2013-05-24,2025-08-28,4479.0
577612,3 bed penthouse in the Plaza de la Constitución,"The apartment in Malaga has 3 double bedroom(s) and capacity for 6 people. One of them with a two-meter bed. Cozy and fully equipped accommodation of 150 m². It is located in the best area of ​​the historic center of Malaga, ideal for families and groups of friends. It has an elevator, internet access (wifi), heat pump heating, air conditioning, 2 flat screen TVs. Private parking available for €25 per day (upon request). The location is the best in all of Malaga.","Everything is around the apartment, all restaurants, tapas bar, theater, shops… everything just there!",2840633,Carolina,2012-07-05,"Malaga, Spain",Diseñadora Gráfica de Málaga.,within an hour,100.0,100.0,1.0,,1,2,1,Centro,,36.7208251953125,-4.422372817993164,Entire rental unit,Entire home/apt,4,1.0,1 bath,3.0,3.0,"[""Kitchen"", ""Heating"", ""Essentials"", ""Wine glasses"", ""Shampoo"", ""Bed linens"", ""Smart lock"", ""Bidet"", ""Self check-in"", ""Refrigerator"", ""Wifi"", ""Blender"", ""Air conditioning"", ""Stove"", ""Dishwasher"", ""Iron"", ""Microwave"", ""Hair dryer"", ""Paid parking off premises"", ""TV"", ""High chair"", ""Body soap"", ""Toaster"", ""Cooking basics"", ""Room-darkening shades"", ""Hot water"", ""Dishes and silverware"", ""Elevator"", ""Crib"", ""Oven"", ""Hangers"", ""Coffee maker"", ""Clothing storage"", ""Washer"", ""Hot water kettle"", ""Freezer"", ""Bathtub""]",272.0,2,730,1.0,1.0,1125.0,1125.0,1.0,1125.0,1.0,8,30,48,306,313,5,0,48,5,2013-05-12,2025-05-23,4.73,4.78,4.68,4.88,4.89,4.98,4.7,VFT/MA/0032,1,1,1,0,0,2.08,37,577612.0,313,2013-05-12,2025-05-23,4394.0
603361,"Spacious, central & bath en suite","Twenty square meter room with en-suite bathroom, located in the Centre/Victoria area, ten minutes walk from the main attractions of the city: Picasso's Birthplace, Picasso Museum, Carmen Thyssen Museum, Alcazaba, Cathedral and Roman Theatre. A short twenty-minute walk will take you to the beach. The bus stop located just below the apartment connects you to the bus station and the train station.","In a range of 20 meters around the house you have all the facilities you need: tapas bars, fast food, supermarkets, banks, greengrocers, butchers, hairdressers, and all sorts of stores.",2986899,Andrés,2012-07-19,"Malaga, Spain","PATRICIA Y ANDRÉS. Queremos ayudarte a que conozcas la ciudad y su entorno, además de garantizarte una estancia cómoda. Somos una pareja malagueña que habla inglés, danés y español y que te ofrece un ambiente familiar y acogedor. Estamos a tu disposición para aclarar cualquier duda que puedas tener sobre la habitación, la ciudad u otras relacionadas con tu visita.",within a few hours,93.0,99.0,1.0,,2,7,1,Centro,,36.72851,-4.41452,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,2.0,"[""Kitchen"", ""Smoke alarm"", ""Essentials"", ""Free street parking"", ""City skyline view"", ""Shampoo"", ""Bed linens"", ""Refrigerator"", ""Wifi"", ""Free washer \u2013 In unit"", ""Ceiling fan"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Heating - split type ductless system"", ""First aid kit"", ""Iron"", ""Shower gel"", ""Microwave"", ""Drying rack for clothing"", ""Hair dryer"", ""Host greets you"", ""Body soap"", ""AC - split type ductless system"", ""Extra pillows and blankets"", ""Cooking basics"", ""Toaster"", ""Room-darkening shades"", ""Hot water"", ""Coffee"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Dining table"", ""Elevator"", ""Oven"", ""Hangers"", ""Coffee maker"", ""Induction stove"", ""Hot water kettle"", ""Pack \u2019n play/Travel crib - always at the listing""]",40.0,2,2,2.0,2.0,2.0,2.0,2.0,2.0,1.0,7,19,30,30,498,46,6,30,53,2012-08-10,2025-09-26,4.81,4.85,4.89,4.89,4.88,4.67,4.82,VFT/MA/08683,0,2,1,1,0,3.11,39,603361.0,498,2012-08-10,2025-09-26,4795.0
611037,Atico diáfano en centro de Málaga,RTA: VFT/MA/00239 The penthouse is located in central Malaga. All glazed and with a large terrace where you can enjoy the beautiful views of the city outdoors. It's great for couples.,,3029584,Javier - Cap,2012-07-23,"Málaga, Spain","Hola, me llamo Javier. Tengo un apartamento precioso para alquilar en Malaga. Espero que os guste!",within a day,100.0,96.0,1.0,,1,4,1,Centro,,36.72889,-4.42142,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Kitchen"", ""Heating"", ""Essentials"", ""Free street parking"", ""Shampoo"", ""Long term stays allowed"", ""Refrigerator"", ""Wifi"", ""Air conditioning"", ""First aid kit"", ""Hair dryer"", ""TV"", ""Host greets you"", ""Cooking basics"", ""Hot water"", ""Dishes and silverware"", ""Elevator"", ""Oven"", ""Coffee maker"", ""Washer""]",89.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,1.0,2,2,14,246,229,19,3,17,16,2013-08-29,2025-09-26,4.67,4.72,4.67,4.91,4.88,4.63,4.59,VFT/MA/00239,0,1,1,0,0,1.56,20,611037.0,229,2013-08-29,2025-09-26,4411.0
634046,Beach Front Apartment in Málaga,"Spacious apartment with 3 bedrooms, in front of the sea, located in one of the most quiet and cozy areas in Málaga. Can accommodate up to 5 guests, is the perfect place to enjoy of the city and the sea with the family. Registro de Turismo de Andalucía : VUT/MA/00573","The apartment is located in Playa Virginia, next to El Palo neighbourhood, in the east part of Málaga. Not difficult to find, the area is really well known and the apartment is located just behind the famous restaurant El Tintero (famous but not recommendable) Beach is just a few meters away, you just have to cross a street. There you will find a wide range of beach bars where you can eat the famous fish of Malaga at a very good price since it is not a tourist area. The beach is really close, just need to cross a street to get there. The offer of beach restaurants (chiringuitos) is really good, there are a lot of places where you could enjoy and taste the famous fried fish of Málaga, with a really good price because the area is not touristic at all. The supermarket is nearby, just need to walk around 5 minutes to get there. In the neighbourhood there are also a few bars, cafés and a couple of small groceries. In a short walking distance you get to El Palo. A",2489890,Fede,2012-05-29,"Malaga, Spain","¡Hola! Soy Fede! Si necesitas cualquier tipo de información antes de organizar tu viaje a Málaga, no dudes en consultarme.",within a few hours,95.0,87.0,0.0,,13,22,1,Este,,36.7178,-4.34829,Entire condo,Entire home/apt,5,2.0,2 baths,3.0,4.0,"[""Kitchen"", ""Clamp on table seat high chair - available upon request"", ""Smoke alarm"", ""Essentials"", ""Ethernet connection"", ""Free street parking"", ""Stainless steel gas stove"", ""Beach view"", ""Bed linens"", ""Long term stays allowed"", ""24 inch HDTV with standard cable"", ""Bay view"", ""Beach access \u2013 Beachfront"", ""Refrigerator"", ""Waterfront"", ""Free washer \u2013 In unit"", ""Blender"", ""Carbon monoxide alarm"", ""Heating - split type ductless system"", ""First aid kit"", ""Iron"", ""Microwave"", ""Drying rack for clothing"", ""Hair dryer"", ""Books and reading material"", ""Paid parking lot on premises \u2013 1 space"", ""Fast wifi \u2013 293 Mbps"", ""Host greets you"", ""AC - split type ductless system"", ""Toaster"", ""Cooking basics"", ""Room-darkening shades"", ""Pack \u2019n play/Travel crib - available upon request"", ""Hot water"", ""Garden view"", ""Dishes and silverware"", ""Laundromat nearby"", ""Dining table"", ""Elevator"", ""Hangers"", ""Coffee maker"", ""Single level home"", ""Hot water kettle"", ""Cleaning products"", ""Freezer"", ""Clothing storage: closet, wardrobe, and dresser""]",111.0,5,60,5.0,7.0,60.0,60.0,5.1,60.0,1.0,24,54,78,78,90,5,0,78,8,2013-03-28,2025-07-17,4.7,4.79,4.74,4.91,4.89,4.75,4.69,ESFCTU0000290200000192100000000000000000VFT/MA/005731,0,13,13,0,0,0.59,46,634046.0,90,2013-03-28,2025-07-17,4494.0
655701,Golf next to the beach and ideal Telecommuting,"Apartment on the beachfront and next to a golf course. 5 minutes walking from the beach, and also close to the shops and entertainment area. The apartment has two bedrooms, with a double bed, and four single beds. The kitchen is equipped with a microwave, fridge and freezer. There is a community garden and swimming pools, one for adults and one for children. You can walk to a fun center and large IKEA shopping center. Housing with registered Tourist Purposes: VFT / MA / 01571","We are next to the beach, in a very quiet gated community, where families live throughout the year.",3301281,Mariano,2012-08-18,"Malaga, Spain","Alegre y amante de la vida. Todo está conectado y funcionando (Calentador de Agua, Frigorifico, Lavadora...) con lo que no tienes que preocuparte de ninguno de estos aparatos. Proporcionamos sábans y toallas para los huéspedes confirmados.",within an hour,100.0,99.0,0.0,,4,4,1,Churriana,,36.64943,-4.47706,Entire rental unit,Entire home/apt,6,1.0,1 bath,2.0,6.0,"[""Kitchen"", ""Conditioner"", ""Essentials"", ""Ethernet connection"", ""Fire extinguisher"", ""Wine glasses"", ""Free street parking"", ""Shared outdoor pool - saltwater"", ""Shampoo"", ""Bed linens"", ""Portable heater"", ""Outdoor dining area"", ""Bidet"", ""Beach essentials"", ""Hammock"", ""Beach access \u2013 Beachfront"", ""Free residential garage on premises"", ""Long term stays allowed"", ""Self check-in"", ""Refrigerator"", ""Wifi"", ""Electric stove"", ""Waterfront"", ""Free washer \u2013 In unit"", ""Blender"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Clothing storage: closet"", ""First aid kit"", ""Iron"", ""Outdoor furniture"", ""Shower gel"", ""Microwave"", ""Drying rack for clothing"", ""Hair dryer"", ""Shared patio or balcony"", ""Books and reading material"", ""Body soap"", ""Mosquito net"", ""Extra pillows and blankets"", ""Central heating"", ""Cooking basics"", ""Toaster"", ""Room-darkening shades"", ""Private entrance"", ""Shared backyard \u2013 Not fully fenced"", ""Coffee maker: pour-over coffee"", ""Hot water"", ""Coffee"", ""Pets allowed"", ""Luggage dropoff allowed"", ""Pack \u2019n play/Travel crib"", ""Portable fans"", ""Dishes and silverware"", ""Dining table"", ""Laundromat nearby"", ""Crib"", ""Hangers"", ""HDTV with standard cable"", ""Central air conditioning"", ""Smart lock"", ""Horno mini oven"", ""Single level home"", ""Hot water kettle"", ""Freezer"", ""Cleaning products""]",81.0,2,1125,2.0,4.0,1125.0,1125.0,2.3,1125.0,1.0,30,60,90,305,96,10,0,93,16,2014-08-20,2025-08-25,4.53,4.64,4.34,4.8,4.85,4.61,4.52,VFT/MA/01571,1,4,4,0,0,0.71,66,655701.0,96,2014-08-20,2025-08-25,4023.0
730157,Málaga Downtown next to La Merced Square!,"Bright, spacious 2-bedroom penthouse for 4 people. Ideal for getaways and remote working. 5 minutes from the vibrant Plaza de La Merced, with numerous shops nearby and a very local, authentic neighborhood atmosphere, yet with the city center just steps away. Fully equipped with everything you need. Air conditioning and free parking nearby. Next to the Santuario de La Victoria, a 20-minute walk from the nearest beach and a 15-minute walk from Cerro San Cristobal.","In the heart of the legendary La Victoria neighborhood, you'll find a bustling local scene with numerous shops, yet still offer plenty of rest and relaxation. A five-minute walk will take you to the vibrant Plaza de La Merced, dominated by its classic Obelisk and the statue of our quintessential genius: Picasso! And where the bar and restaurant scene is endless! Locals and foreigners mingle in a great atmosphere.",3764491,Alicia,2012-10-05,"Andalusia, Spain","soy una mujer de 53 años empresaria y madre de mellizos, seria y responsable.",within an hour,80.0,60.0,0.0,,1,1,1,Centro,,36.727593,-4.414336,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,3.0,"[""Kitchen"", ""Heating"", ""Essentials"", ""Fire extinguisher"", ""City skyline view"", ""Long term stays allowed"", ""Refrigerator"", ""Wifi"", ""Free washer \u2013 In unit"", ""Air conditioning"", ""Stove"", ""Dedicated workspace"", ""First aid kit"", ""Iron"", ""Microwave"", ""Hair dryer"", ""Coffee maker: Keurig coffee machine"", ""TV"", ""Host greets you"", ""Cooking basics"", ""Room-darkening shades"", ""Patio or balcony"", ""Pets allowed"", ""Laundromat nearby"", ""Dishes and silverware"", ""Oven"", ""Hangers"", ""Window guards"", ""Hot water kettle"", ""Freezer"", ""Beach access"", ""Cleaning products""]",71.0,2,90,2.0,2.0,90.0,90.0,2.0,90.0,1.0,28,58,72,319,24,3,0,72,0,2016-03-30,2025-08-22,4.71,4.79,4.67,4.79,4.88,4.83,4.63,CTC 2019087257,0,1,1,0,0,0.21,32,730157.0,24,2016-03-30,2025-08-22,3432.0
744037,Apartamento en la Malagueta - Puerto de Málaga,,"La Malagueta is one of the best neighborhoods in Malaga, next to Playa de la Malagueta and Puerto de Málaga. Opposite is the Pompidou Museum. The promenade is a short walk away and the cruise ship pier is a 5-minute walk away. Because the area is very lively, there may be noise in the street.",3899104,Alejandro,2012-10-17,"Malaga, Spain","Estamos interesados en espacios amplios, luminosos, versátiles y modernos. Nuestras casas también participan de estas cualidades. Queremos que os sintáis a gusto, y conozcáis esta ciudad, sorprendente y vital. We are interested in wide, bright, versatile and modern spaces. Our homes are also involved in these qualities. We want you to feel at ease, and you may know this striking and vital city.",within an hour,100.0,86.0,1.0,,1,1,1,Centro,,36.71782,-4.41255,Entire rental unit,Entire home/apt,3,1.0,1 bath,2.0,2.0,"[""Kitchen"", ""Heating"", ""Smoke alarm"", ""Essentials"", ""Shampoo"", ""Long term stays allowed"", ""Refrigerator"", ""Wifi"", ""Waterfront"", ""Air conditioning"", ""Stove"", ""Dedicated workspace"", ""First aid kit"", ""Iron"", ""Shower gel"", ""Microwave"", ""Hair dryer"", ""TV"", ""Host greets you"", ""Cooking basics"", ""Hot water"", ""Dishes and silverware"", ""Elevator"", ""Hangers"", ""Coffee maker"", ""Washer"", ""Beach access"", ""Paid parking garage on premises \u2013 1 space""]",72.0,4,60,4.0,4.0,60.0,60.0,4.0,60.0,1.0,7,9,9,65,268,24,0,9,29,2013-09-07,2025-08-23,4.73,4.84,4.92,4.94,4.92,4.87,4.77,ESFCTU0000290200002612130000000000000000VFT/MA/01057,0,1,1,0,0,1.82,28,744037.0,268,2013-09-07,2025-08-23,4368.0
746003,AUNT ANTONIA BEACH HOUSE 2ND FLOOR,"Nice apartment facing the sea, 10 meters from the sea in a typical fishing area of Malaga. Fully equipped for 1-4 people. Air condition. 1 double bedroom (1,50), bathroom with shower, living room with integrated kitchen and a comfortable double sofa bed. Wonderful and spacious terrace from where you can enjoy a glass of wine or a soft drink while watching the sunset over the bay of Malaga, or sit and relax at any time of the day. Everything new, has everything you need for a holiday by the sea.","El Palo is a neighborhood of Málaga.It is located in the Eastern District, 8.7 km from the city center. According to the official delimitation of the town hall, 1 El Palo borders the neighborhoods of Villa Cristina, Miraflores del Palo, El Drago, Las Cuevas and La Pelusa to the north; to the east, with Miramar del Palo; to the south, with the neighborhood of Playas del Palo; and to the west with Echeverría del Palo and Pedregalejo.2 However, El Palo is traditionally known as the area between Monte San Antón and the Mediterranean Sea delimited by the Jaboneros and Gallic streams, and in a broader sense, the area of ​​the eastern end of Malaga.",3912651,Juan Francisco,2012-10-18,"Málaga, Spain",Mi familia y yo llevamos más de 15 años alquilando estos apartamentos. Ofrecemos trato familiar y agradable.Estamos a disposición de nuestros huéspedes para cualquier cosa o ayuda que necesiten a lo largo de su estancia en nuestros apartamentos.,within an hour,100.0,90.0,,,4,4,1,Este,,36.71801,-4.35463,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,3.0,"[""Kitchen"", ""Heating"", ""Private patio or balcony"", ""Smoke alarm"", ""Essentials"", ""Fire extinguisher"", ""Teka induction stove"", ""City skyline view"", ""Wine glasses"", ""Free street parking"", ""Shampoo"", ""Bed linens"", ""Beach essentials"", ""Outdoor dining area"", ""Long term stays allowed"", ""Fireplace guards"", ""Hammock"", ""Self check-in"", ""Refrigerator"", ""Waterfront"", ""Free washer \u2013 In unit"", ""Torre de sonido Energy Sistem sound system with Bluetooth and aux"", ""Blender"", ""Ceiling fan"", ""Lockbox"", ""Fast wifi \u2013 290 Mbps"", ""Dedicated workspace"", ""43 inch HDTV with Netflix, standard cable"", ""Clothing storage: closet"", ""First aid kit"", ""Iron"", ""Shared beach access"", ""Outdoor furniture"", ""Smoking allowed"", ""Shower gel"", ""Microwave"", ""Drying rack for clothing"", ""Hair dryer"", ""Outlet covers"", ""Coffee maker: drip coffee maker, Nespresso, pour-over coffee"", ""Crib - available upon request"", ""Books and reading material"", ""High chair"", ""Body soap"", ""Toaster"", ""Extra pillows and blankets"", ""Cooking basics"", ""Room-darkening shades"", ""Paid parking lot off premises"", ""Hot water"", ""Baby bath"", ""Board games"", ""Coffee"", ""Pets allowed"", ""Luggage dropoff allowed"", ""Pack \u2019n play/Travel crib"", ""Dishes and silverware"", ""Laundromat nearby"", ""Dining table"", ""Children\u2019s books and toys"", ""Hangers"", ""Central air conditioning"", ""Hot water kettle"", ""Freezer"", ""Bathtub"", ""Cleaning products""]",117.0,2,1125,1.0,2.0,1125.0,1125.0,2.0,1125.0,1.0,5,11,29,247,27,3,0,29,2,2013-05-13,2025-08-12,5.0,4.96,4.96,4.96,5.0,4.93,4.81,ESFCTU0000290200007516600000000000000000VFT/MA/361242,0,3,3,0,0,0.18,66,746003.0,27,2013-05-13,2025-08-12,4474.0
